title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
Nhà riêng tại phố Hoàng Cầu	pr42614492	57,2 m²	7 m	11 tỷ		4 phòng	4 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0164236654863	105.82280662432	Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phường Quan Hoa	pr42645208	50 m²		17,5 tỷ		5 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0362093837635	105.799441418273	Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Phúc Lợi	pr42626166	135 m²	5,3 m	18 tỷ		3 phòng	3 phòng		Sổ đỏ/ Sổ hồng	21.0388001560958	105.93469791047	Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại phố Hào Nam	pr42640119	52 m²		17,8 tỷ		6 phòng			Sổ đỏ/ Sổ hồng	21.0251690860449	105.827287045313	Phố Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	pr42630470	75 m²		22,5 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0462613446396	105.792015897944	Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Thái Thịnh	pr42638503	60 m²	4,3 m	26,5 tỷ		4 phòng	6 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0102564261477	105.818051565951	Phố Thái Thịnh, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Láng	pr41952072	53 m²	4 m	13,8 tỷ	Đông - Bắc	6 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0216449444658	105.800970117452	Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất tại đường Lạc Long Quân	pr42653326	173 m²	7 m	26 tỷ					Sổ đỏ/ Sổ hồng	21.0742605217663	105.812988267378	Đường Lạc Long Quân, Phường Nhật Tân, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Xuân La	pr42039003	45 m²	3,5 m	11,5 tỷ		3 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0646948670603	105.806288111229	Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Đông Hội	pr42439670	100 m²	8 m	15,5 tỷ	Tây	6 phòng	6 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0805299098773	105.873553131281	Đường Đông Hội, Xã Đông Hội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại xã Xuân Canh	pr42577573	83 m²	4,2 m	8,6 tỷ		4 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0954369332494	105.850129076297	Xã Xuân Canh, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại xã Đông Hội	pr42000673	88 m²		16,9 tỷ					Sổ đỏ/ Sổ hồng	21.0885225576763	105.868069964362	Xã Đông Hội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà biệt thự, liền kề tại đường Nguyễn Thời Trung	pr42631116	90 m²	5,3 m	16,2 tỷ	Tây - Nam				Sổ đỏ/ Sổ hồng	21.0281925051057	105.918027474935	Đường Nguyễn Thời Trung, Phường Thạch Bàn, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Nguyễn Trãi	pr42499255	40 m²	7 m	7,5 tỷ		3 phòng	3 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	20.987961396507	105.800807575622	Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán đất tại phường Cự Khối	pr42451080	100 m²		7 tỷ					Sổ đỏ/ Sổ hồng	21.0085458354842	105.903347313533	Phường Cự Khối, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại đường Quốc Lộ 17	pr42077045	75 m²	5 m	10,8 tỷ	Đông - Nam	8 phòng			Hợp đồng mua bán	21.01613265998614	105.97091147139739	Đường Quốc Lộ 17, Xã Phú Sơn, Gia Lâm, Hà Nội.	Gia Lâm	Hà Nội
Nhà riêng tại phường Nghĩa Tân	pr42589027	45 m²		7,5 tỷ					Sổ đỏ/sổ hồng	21.0457569121548	105.791096586891	Phường Nghĩa Tân, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Hồ Tùng Mậu	pr42524013	55 m²		15,9 tỷ						21.03903504963	105.769955485592	Đường Hồ Tùng Mậu, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Hoàng Văn Thái	pr42630744	50 m²	8 m	8,6 tỷ				Cơ bản	Sổ đỏ/ Sổ hồng	20.996471397455	105.826122041515	Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Tựu Liệt	pr42527529	46 m²	3,6 m	10,7 tỷ	Đông - Bắc	4 phòng	2 phòng		Sổ đỏ/ Sổ hồng	20.9533821165642	105.835149213956	Đường Tựu Liệt, Xã Tam Hiệp, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà riêng tại đường Võ Văn Dũng	pr42252439	71 m²	5,4 m	23,5 tỷ		8 phòng	6 phòng	Đầy đủ	Sổ đỏ	21.0153748371545	105.824032818691	Đường Võ Văn Dũng, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Him Lam Vạn Phúc	pr33144755	91 m²		27 tỷ		10 phòng	9 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	20.98124368299969	105.76702802710369	Dự án Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà mặt phố tại đường Hoàng Đôn Hòa	pr42600931	45 m²		13,9 tỷ					Sổ đỏ/ Sổ hồng	20.9626376081685	105.772490419234	Đường Hoàng Đôn Hòa, Phường Hà Cầu, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Nhật Chiêu	pr41799820	50 m²	5 m	12 tỷ					Sổ đỏ/ Sổ hồng.	21.072270246467	105.817039683979	Đường Nhật Chiêu, Phường Nhật Tân, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà mặt phố tại đường Trần Phú	pr42425654	52 m²	6 m	15,5 tỷ	Tây - Nam	6 phòng	6 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9749702332094	105.785464059385	Đường Trần Phú, Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phố Lạc Trung	pr34783554	55 m²	4,5 m	11,5 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ chính chủ	21.0029863	105.865675	Phố Lạc Trung, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	pr42529558	65 m²		28 tỷ		2 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0461034276684	105.799000523072	Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Vinhomes Wonder City	pr42484092	96 m²	8 m	16,68 tỷ	Tây - Bắc	4 phòng	5 phòng	Cơ bản	Hợp đồng mua bán	21.097021071996043	105.71214317134786	Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội	Đan Phượng	Hà Nội
Nhà riêng tại phố Quan Nhân	pr42592093	53 m²		12,8 tỷ		4 phòng			Sổ đỏ/ Sổ hồng	21.0033268769857	105.81111667065	Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Đất nền dự án tại Khu đô thị Thanh Hà Mường Thanh	pr40340847	200 m²	10 m	20 tỷ	Bắc				Hợp đồng mua bán	20.939184180853214	105.78778549582132	Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Hoàng Văn Thái	pr42646908	88 m²	6,6 m	18,8 tỷ		7 phòng	5 phòng		Sổ đỏ/ Sổ hồng	20.9962122973828	105.825983771115	Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Ngọc Khánh	pr42510895	83 m²		16 tỷ		18 phòng	18 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0291074184687	105.812973614454	Phố Ngọc Khánh, Phường Ngọc Khánh, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán đất tại phố Vạn Phúc	pr42572187	50 m²	5 m	14,2 tỷ					Sổ đỏ/ Sổ hồng	20.9748387845519	105.78651383603	Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Bạch Đằng	pr42656668	42,3 m²		7,3 tỷ	Nam	7 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0252485676193	105.861721583405	Đường Bạch Đằng, Phường Chương Dương, Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
Nhà riêng tại đường Đình Thôn	pr42552574	75 m²		27 tỷ		4 phòng	5 phòng	Đầy đủ.	Sổ đỏ/ Sổ hồng.	21.0207703391862	105.774311906861	Đường Đình Thôn, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Hoàng Hoa Thám	pr42617795	141 m²		20 tỷ		6 phòng	7 phòng	Full nội thất.	Sổ đỏ/ Sổ hồng	21.0424020563903	105.817973170475	Đường Hoàng Hoa Thám, Phường Liễu Giai, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại phường Lĩnh Nam	pr42645075	36 m²		7,15 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9812818374747	105.887966641839	Lĩnh Nam, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Xuân Thủy	pr42570649	80 m²	6,5 m	23,8 tỷ		16 phòng	18 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0364234314311	105.788816433195	Đường Xuân Thủy, Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Nguyễn Văn Cừ	pr42237850	90 m²	6,8 m	29,5 tỷ					Sổ đỏ/ Sổ hồng	21.0435860294598	105.872549720646	Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại The Artemis	pr33885499	80 m²		7,3 tỷ		2 phòng	2 phòng	Full nội thất.		20.9997215270996	105.828330993652	Dự án The Artemis, Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Shophouse, nhà phố thương mại tại Khai Sơn City	pr42596785	134 m²	5 m	13,5 tỷ	Đông - Nam				Hợp đồng mua bán	21.0523175988884	105.884816394628	Khai Sơn City, Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Võ Thị Sáu	pr42612539	75 m²	8 m	24 tỷ		3 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.0058800665994	105.854881729808	Đường Võ Thị Sáu, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán đất tại xã Vĩnh Ngọc	pr42464520	120 m²	5,5 m	160 triệu/m²					Sổ đỏ/ Sổ hồng	21.1188645557871	105.823163771282	Xã Vĩnh Ngọc, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Căn hộ chung cư tại Licogi 13 Tower	pr42420844	130 m²		63 triệu/m²	Đông - Bắc	3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng.	20.998960902341228	105.79794993490215	Dự án Licogi 13 Tower, Đường Khuất Duy Tiến, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Tô Vĩnh Diện	pr42644513	78 m²	4 m	21,5 tỷ		21 phòng	21 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9997040567313	105.820678856994	Đường Tô Vĩnh Diện, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán đất tại đường Võ Chí Công	pr42516594	120 m²	6 m	210 triệu/m²					Sổ đỏ/ Sổ hồng	21.0595479545582	105.804835646482	Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Hoàng Hoa Thám	pr42657836	40 m²	4,7 m	9,3 tỷ		4 phòng	5 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0394195906669	105.827666604542	Đường Hoàng Hoa Thám, Phường Ngọc Hà, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Phúc Lợi	pr42467048	50 m²		7,8 tỷ		4 phòng			Sổ đỏ/ Sổ hồng	21.0390550170662	105.934362670582	Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà mặt phố tại đường Nguyễn Lương Bằng	pr41944809	78 m²	5,1 m	26,5 tỷ					Sổ đỏ/ Sổ hồng	21.0153458934063	105.828203791879	Đường Nguyễn Lương Bằng, Phường Quang Trung, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Khúc Thừa Dụ	pr42487652	99 m²	6 m	29 tỷ		5 phòng				21.033203080301	105.791582463125	Phố Khúc Thừa Dụ, Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Cầu Giấy	pr42109629	53 m²		10 tỷ		14 phòng	14 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0300636395533	105.801603636353	Đường Cầu Giấy, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại đường Cổ Bi	pr42171127	125 m²	10 m	13 tỷ	Đông - Nam	4 phòng	3 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0304909465889	105.943509740598	Cổ Bi, Cổ Bi, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán đất tại đường Đức Diễn	pr42541103	60 m²		7,35 tỷ					Sổ đỏ/ Sổ hồng	21.050282380422	105.754012190946	Đường Đức Diễn, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Hinode City	pr41763591	76,5 m²		7,1 tỷ		2 phòng	2 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	20.995995	105.86127	Hinode City, Minh Khai, Minh Khai, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại phố Ngọc Khánh	pr42355279	40 m²	4 m	8,2 tỷ		4 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0289030798583	105.812369355467	Phố Ngọc Khánh, Phường Ngọc Khánh, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	pr42579740	35 m²		7,9 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0726853890301	105.789422169328	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Trương Định	pr42443863	74 m²	4,5 m	12,8 tỷ		5 phòng	3 phòng		Sổ đỏ/ Sổ hồng	20.980093242356	105.844454259265	Đường Trương Định, Phường Giáp Bát, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại phố Phạm Tuấn Tài	pr42610575	50 m²	4,5 m	16,99 tỷ		4 phòng	4 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0434246504799	105.786574884624	Phố Phạm Tuấn Tài, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Kim Mã	pr42608697	42 m²	5,5 m	9,5 tỷ		5 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0321040187493	105.825077777544	Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Nguyễn Chí Thanh	pr42649455	40 m²	3,6 m	20,6 tỷ		3 phòng	5 phòng		Sổ đỏ/ Sổ hồng	21.020865745552	105.808616074059	Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất tại xã Hải Bối	pr41164251	225 m²	10 m	80 triệu/m²					Sổ đỏ/ Sổ hồng	21.1115927611523	105.804220587491	Xã Hải Bối, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Bán đất tại đường Ngô Gia Tự	pr42129525	60 m²	4,2 m	9,3 tỷ					Sổ đỏ/ Sổ hồng.	21.0650913515507	105.897457781082	Đường Ngô Gia Tự, Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Bán đất tại đường Phú Diễn	pr42325301	40 m²		8,88 tỷ					Sổ đỏ/ Sổ hồng	21.0452799182961	105.762634861466	Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Vinhomes Cổ Loa	pr42612167	75 m²	5 m	25,5 tỷ	Đông - Bắc				Hợp đồng mua bán	21.115565586328	105.870426496488	Vinhomes Cổ Loa, Cổ Loa, Đông Hội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Nguyễn Chánh	pr42637468	43 m²		18,6 tỷ		4 phòng	4 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0119936048647	105.792340764256	Đường Nguyễn Chánh, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Phú Diễn	pr42587142	41 m²	3,5 m	7 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0454499612313	105.762107597802	Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán đất tại đường Uy Nỗ	pr42612638	250 m²	12 m	50 triệu/m²					Sổ đỏ/ Sổ hồng	21.16051363818	105.856480691871	Đường Uy Nỗ, Xã Uy Nỗ, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Cầu Giấy	pr42594346	53 m²	5,4 m	16,8 tỷ		16 phòng	16 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.031851461829	105.799547543712	Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Hoàng Đạo Thành	pr42615191	80 m²		23 tỷ	Tây	21 phòng	22 phòng	Đầy đủ giường tủ đệm, smart tivi, điều hòa 2 chiều, nóng lạnh.	Sổ đỏ/ Sổ hồng	20.9831172147093	105.812214763116	Đường Hoàng Đạo Thành, Phường Hạ Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Thái Hà	pr42591254	50 m²		19,5 tỷ		4 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0126497882303	105.820074581686	Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Xanh Villas	pr42583243	300 m²		15 tỷ		4 phòng			Sổ đỏ/ Sổ hồng	20.990284994986126	105.49967535545176	Dự án Xanh Villas, Đường Đại lộ Thăng Long, Xã Tiến Xuân, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Bán đất tại phố Doãn Kế Thiện	pr42552356	115 m²	5 m	24 tỷ					Sổ đỏ/ Sổ hồng	21.0405182566186	105.779432835263	Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại xã Thạch Hòa	pr42650709	100 m²	4 m	71 triệu/m²	Đông				Sổ đỏ/ Sổ hồng	20.9978471616584	105.515631184545	Xã Thạch Hòa, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Nhà riêng tại phường Kim Mã	pr42530113	65 m²		12,8 tỷ					Sổ đỏ/ Sổ hồng	21.0317893097356	105.825182161025	Phường Kim Mã, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Võ Thị Sáu	pr42632960	40 m²	4 m	17,8 tỷ				Đầy đủ	Sổ đỏ/ Sổ hồng	21.0058798755572	105.854966647177	Đường Võ Thị Sáu, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Geleximco - Lê Trọng Tấn	pr42621778	60 m²	4 m	14 tỷ	Tây - Nam	4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.979189192947697	105.74179703627638	Khu đô thị Geleximco - Lê Trọng Tấn, Lê Trọng Tấn, Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phố Lê Thanh Nghị	pr42609381	31,6 m²	4,8 m	7,8 tỷ		3 phòng	3 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0019184622427	105.844533778105	121 Phố Lê Thanh Nghị, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán đất tại phường Dương Nội	pr41995961	50 m²	5 m	10,8 tỷ	Tây - Bắc				Sổ đỏ/ Sổ hồng	20.9817496779507	105.74636744451	Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại Dolphin Plaza	pr42175539	144 m²		8,2 tỷ	Bắc	3 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0299398478921	105.77688513666	Dolphin Plaza, Trần Bình, Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Văn Quán	pr42582564	72 m²	4,2 m	15 tỷ		3 phòng	3 phòng		Sổ đỏ/ Sổ hồng	20.9652831139745	105.789820247228	Đường Văn Quán, Phường Phúc La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà mặt phố tại phường Đông Ngạc	pr42655494	46 m²		8,6 tỷ						21.0875270690447	105.784489953798	Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phố Hoàng Cầu	pr42606021	45 m²	5 m	14,95 tỷ				Đầy đủ	Sổ đỏ/ Sổ hồng	21.0162004478512	105.822480436826	Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Phú Thượng	pr42620086	130 m²	8 m	30 tỷ				Đầy đủ	Sổ đỏ/ Sổ hồng	21.0842438096507	105.808239915428	Đường Phú Thượng, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Ngọc Lâm	pr41874115	40 m²	3,8 m	11,8 tỷ	Tây - Bắc	4 phòng	4 phòng	Nội thất cơ bản: Tủ bếp, bếp từ, hút mùi phòng bếp, sàn gỗ, trần thạch cao, giường, tủ quần áo, rèm cửa;	Sổ đỏ/ Sổ hồng	21.0481201597402	105.874280708119	Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại phường Bồ Đề	pr42646368	60 m²		9,6 tỷ					Sổ đỏ/ Sổ hồng	21.038014733922	105.872435130332	Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại Times Tower Lê Văn Lương	pr42585797	128 m²		9,2 tỷ	Đông - Bắc	3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0026340484619	105.801559448242	Dự án Times Tower Lê Văn Lương, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Hào Nam	pr42633289	85 m²		16 tỷ		16 phòng	16 phòng		Sổ đỏ/ Sổ hồng	21.0270885334001	105.827685430152	Phố Hào Nam, Phường Cát Linh, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà mặt phố tại đường An Dương Vương	pr42640290	50 m²	4,2 m	13,99 tỷ		4 phòng	5 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0898916210201	105.804362505934	Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà mặt phố tại đường Phạm Văn Đồng	pr42641603	50 m²		23 tỷ		5 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0730906400555	105.785951012735	Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại đường Quan Hoa	pr42530192	60 m²	7 m	28,5 tỷ				Đầy đủ		21.0400898473344	105.806413908505	Đường Quan Hoa, Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Triệu Việt Vương	pr42609653	35 m²	7 m	29 tỷ	Đông	5 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.015467699378	105.850070187283	Đường Triệu Việt Vương, Phường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	pr42579066	76,5 m²	6 m	20 tỷ	Bắc	6 phòng	7 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.046215137853	105.791463583113	Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Khương Đình	pr42653545	61 m²	4 m	15,9 tỷ		8 phòng	5 phòng		Sổ đỏ/ Sổ hồng	20.9924049123193	105.813407810017	Đường Khương Đình, Phường Hạ Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Vĩnh Hồ	pr42575388	50 m²	7,6 m	24 tỷ		3 phòng			Sổ đỏ/ Sổ hồng	21.0067181464133	105.820399521391	Đường Vĩnh Hồ, Phường Thịnh Quang, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Lĩnh Nam	pr42552086	83 m²	4,2 m	7 tỷ		8 phòng				20.9835496766502	105.876029068165	Đường Lĩnh Nam, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Vương Thừa Vũ	pr41568618	55 m²		18,5 tỷ		6 phòng	6 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.997744882389	105.821821129512	Đường Vương Thừa Vũ, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
